TAG	TEXT	COMMENT	AUDIOFILE
VO_GILA_BOSS_58h_Male_Giant_HeroPower_01	Run awaaaaay!
VO_GILA_BOSS_58h_Male_Giant_HeroPower_02	Uhhhh… BOO!
VO_GILA_BOSS_58h_Male_Giant_HeroPower_03	Where are you hiding?!
VO_GILA_BOSS_58h_Male_Giant_HeroPower_04	Fee-fi-fo-GRUM.
VO_GILA_BOSS_58h_Male_Giant_HeroPower_05	You can run but you… CAN hide?
VO_GILA_BOSS_58h_Male_Giant_EventMinionReturn_01	There you are!
VO_GILA_BOSS_58h_Male_Giant_EventMinionReturn_02	You're back!
VO_GILA_BOSS_58h_Male_Giant_EventMinionReturn_03	Hello again.
VO_GILA_BOSS_58h_Male_Giant_EventBigWeapon_01	You smash too?!

VO_GILA_BOSS_50h_Male_Spirit_Intro_01	This mist calls… 
VO_GILA_BOSS_50h_Male_Spirit_EmoteResponse_01	Breathe…
VO_GILA_BOSS_50h_Male_Spirit_DefeatPlayer_01	Better to burn out than fade away…
VO_GILA_BOSS_50h_Male_Spirit_EventPlaysEcho_01	Yes…
VO_GILA_BOSS_50h_Male_Spirit_EventPlaysEcho_02	Another…
VO_GILA_BOSS_50h_Male_Spirit_EventPlaysEcho_03	More…!
VO_GILA_BOSS_50h_Male_Spirit_EventPlaysEcho_04	Hmhmhahaha

VO_GILA_BOSS_43h_Male_HumanGhost_Intro_01	You shouldn't be out so late.
VO_GILA_BOSS_43h_Male_HumanGhost_EmoteResponse_01	Just leave.
VO_GILA_BOSS_43h_Male_HumanGhost_DefeatPlayer_01	Time to dig.
VO_GILA_BOSS_43h_Male_HumanGhost_EventPlaysDeathrattle_01	The rattle of bones.
VO_GILA_BOSS_43h_Male_HumanGhost_EventPlaysDeathrattle_02	The dead have tales to tell.
VO_GILA_BOSS_43h_Male_HumanGhost_EventPlaysDeathrattle_03	We're not so different.
VO_GILA_BOSS_43h_Male_HumanGhost_EventPlaysDeathrattle_04	Climb in. Find rest.
VO_GILA_BOSS_43h_Male_HumanGhost_EventPlaysDeathrattle_05	A shallow grave for that one.
VO_GILA_BOSS_43h_Male_HumanGhost_EventPlayStrokeOfMidnight_01	How I've missed the ringing of bells.

VO_GILA_BOSS_23h_Male_Ettin_Intro_01	You look easy to throw.\n(<i>Easy-peasy.</i>)
VO_GILA_BOSS_23h_Male_Ettin_EmoteResponse_02	I don't like you!\n(<i>I only like you a little.</i>)
VO_GILA_BOSS_23h_Male_Ettin_DefeatPlayer_01	I win!\n(<i>Where all my minions go?</i>)
VO_GILA_BOSS_23h_Male_Ettin_HeroPower_01	Off you go!
VO_GILA_BOSS_23h_Male_Ettin_HeroPower_02	Hup!
VO_GILA_BOSS_23h_Male_Ettin_HeroPower_03	Huah!
VO_GILA_BOSS_23h_Male_Ettin_HeroPower_04	FLY!
VO_GILA_BOSS_23h_Male_Ettin_HeroPower_05	Get 'em!

VO_GILA_BOSS_24h_Male_Bogbeast_Intro_01	This is MY bog! Only the dead live here.
VO_GILA_BOSS_24h_Male_Bogbeast_EmoteResponse_01	Bubble and rot, bubble and rot…
VO_GILA_BOSS_24h_Male_Bogbeast_DefeatPlayer_01	First they float, and then they bloat…
VO_GILA_BOSS_24h_Male_Bogbeast_EventPlaysSmallMinion_01	Bwaheheha.
VO_GILA_BOSS_24h_Male_Bogbeast_EventPlaysSmallMinion_02	Hwahahaha.
VO_GILA_BOSS_24h_Male_Bogbeast_EventPlaysSmallMinion_03	Muhuhahah.
VO_GILA_BOSS_24h_Male_Bogbeast_EventPlaysSmallMinion_04	Mistake.
VO_GILA_BOSS_24h_Male_Bogbeast_HeroPower_01	I am never alone.
VO_GILA_BOSS_24h_Male_Bogbeast_HeroPower_02	The bog holds secrets.
VO_GILA_BOSS_24h_Male_Bogbeast_HeroPower_04	Look what's come up.

VO_GILA_BOSS_29h_Female_Satyr_Intro_01	At last! An audience.
VO_GILA_BOSS_29h_Female_Satyr_EmoteResponse_01	You're\nbeing awfully\nforward. 
VO_GILA_BOSS_29h_Female_Satyr_DefeatPlayer_01	These woods have a music all their own.
VO_GILA_BOSS_29h_Female_Satyr_HeroPower_01	Come with me, little ones.
VO_GILA_BOSS_29h_Female_Satyr_HeroPower_02	One, two, three! Follow me!
VO_GILA_BOSS_29h_Female_Satyr_HeroPower_03	This way! Come along now.
VO_GILA_BOSS_29h_Female_Satyr_HeroPower_04	Follow the sounds of my tune.
VO_GILA_BOSS_29h_Female_Satyr_HeroPower_05	I'll take care of you! Trust me.
VO_GILA_BOSS_29h_Female_Satyr_EventPlaysSmallMinion_01	Aren't you just adorable?
VO_GILA_BOSS_29h_Female_Satyr_EventPlaysSmallMinion_02	You're almost as charming as me! Well…
VO_GILA_BOSS_29h_Female_Satyr_EventPlaysSmallMinion_03	I could just eat you up!
VO_GILA_BOSS_29h_Female_Satyr_EventPlaysEnchantingTune_01	Do you find my tune alluring?
VO_GILA_BOSS_29h_Female_Satyr_EventPlaysEnchantingTune_02	Can't we all just get along?
VO_GILA_BOSS_29h_Female_Satyr_EventPlaysEnchantingTune_03	Take a seat by me! I won't bite.
VO_GILA_BOSS_29h_Female_Satyr_EventPlaysOldMilitiaHorn_01	A duet?

VO_GILA_BOSS_46h_Male_Worgen_Intro_01	Still you try to hunt me?
VO_GILA_BOSS_46h_Male_Worgen_EmoteResponse_01	Do you smell that? Fear.
VO_GILA_BOSS_46h_Male_Worgen_DefeatPlayer_01	Only the strongest survive.
VO_GILA_BOSS_46h_Male_Worgen_EventPlaysWorgen_01	Pitiful.
VO_GILA_BOSS_46h_Male_Worgen_EventPlaysWorgen_03	Weakling.
VO_GILA_BOSS_46h_Male_Worgen_EventPlaysWorgen_06	You are nothing.
VO_GILA_BOSS_46h_Male_Worgen_EventPlayTrapper_02	Succumb to your rage!
VO_GILA_BOSS_46h_Male_Worgen_EventPlayBloodMoon_01	AHWOOOO!

VO_GILA_BOSS_30h_Female_Gnome_Intro_01	Care for a bite?
VO_GILA_BOSS_30h_Female_Gnome_EmoteResponse_01	Oh it's too late now.
VO_GILA_BOSS_30h_Female_Gnome_DefeatPlayer_01	There's no such thing as a free meal, dear.
VO_GILA_BOSS_30h_Female_Gnome_EventBloodMagic_01	So fragile. So frail.
VO_GILA_BOSS_30h_Female_Gnome_EventBloodMagic_02	Take a bite.
VO_GILA_BOSS_30h_Female_Gnome_EventBloodMagic_04	Toodaloo.
VO_GILA_BOSS_30h_Female_Gnome_EventBloodMagic_05	All are equal before my magic.
VO_GILA_BOSS_30h_Female_Gnome_EventBloodMagic_06	Tasty, no?

VO_GILA_BOSS_42h_Male_Ogre_Intro_01	Who's there? I can smell you!
VO_GILA_BOSS_42h_Male_Ogre_EmoteResponse_01	Keep talking and I will keep stepping!
VO_GILA_BOSS_42h_Male_Ogre_DefeatPlayer_01	You never saw it coming. Neither did I.
VO_GILA_BOSS_42h_Male_Ogre_EventHeroPowerFriendly_01	That wasn't right.
VO_GILA_BOSS_42h_Male_Ogre_EventHeroPowerFriendly_02	Something bad went crunch.
VO_GILA_BOSS_42h_Male_Ogre_EventHeroPowerEnemy_01	Gotcha! 
VO_GILA_BOSS_42h_Male_Ogre_EventHeroPowerEnemy_02	Smash!
VO_GILA_BOSS_42h_Male_Ogre_EventHeroPowerEnemy_03	I never miss!

VO_GILA_BOSS_54h_Male_Golem_Intro_01	A rolling stone gathers no moss.
VO_GILA_BOSS_54h_Male_Golem_EmoteResponse_01	Sticks and stones.
VO_GILA_BOSS_54h_Male_Golem_DefeatPlayer_01	Bend and snap. Crush and shatter.
VO_GILA_BOSS_54h_Male_Golem_HeroPower_01	All will belong.
VO_GILA_BOSS_54h_Male_Golem_HeroPower_02	The Witchwood spreads.
VO_GILA_BOSS_54h_Male_Golem_HeroPower_03	Raze the earth. Spread the seeds.
VO_GILA_BOSS_54h_Male_Golem_HeroPower_04	Hagatha's embrace makes us stronger.
VO_GILA_BOSS_54h_Male_Golem_HeroPower_05	By Hagatha's will.

VO_GILA_BOSS_52h_Male_Human_IntroALT_02	Burglar?! Me? Well I never…
VO_GILA_BOSS_52h_Male_Human_EmoteResponse_02	It's all ashes and smoke down there.
VO_GILA_BOSS_52h_Male_Human_DefeatPlayerALT_02	I ain't goin' back to jail! Not today!
VO_GILA_BOSS_52h_Male_Human_HeroPower_01	Unseen!
VO_GILA_BOSS_52h_Male_Human_HeroPower_02	It's not sneaking, I swear!
VO_GILA_BOSS_52h_Male_Human_HeroPower_03	City camouflage right here.
VO_GILA_BOSS_52h_Male_Human_HeroPower_04	Just a touch of soot.
VO_GILA_BOSS_52h_Male_Human_HeroPower_05	Powdered up!
VO_GILA_BOSS_52h_Male_Human_EventPlayStealth_02	Double standards!
VO_GILA_BOSS_52h_Male_Human_EventPlayStealth_03	Oh, and sneaking about makes ME the thief?
VO_GILA_BOSS_52h_Male_Human_EventPlayRoyalGift_02	Oooh, shiny! Wouldn't mind getting me hands on that.
VO_GILA_BOSS_52h_Male_Human_EventTransform_01	Now you've gone and done it.
VO_GILA_BOSS_52h2_Male_Worgen_EmoteResponse_02	Now look whatcha made me do!
VO_GILA_BOSS_52h2_Male_Worgen_HeroPower_01	AHWOOOO!
VO_GILA_BOSS_52h2_Male_Worgen_HeroPower_02	Get 'em!
VO_GILA_BOSS_52h2_Male_Worgen_HeroPower_03	Feel the beast within!

VO_GILA_BOSS_64h_Male_Goblin_Intro_01	Oh! A volunteer? 
VO_GILA_BOSS_64h_Male_Goblin_EmoteResponse_01	I do love audience participation.
VO_GILA_BOSS_64h_Male_Goblin_Death_01	W-wait!
VO_GILA_BOSS_64h_Male_Goblin_DefeatPlayer_01	Thank you, thank you! Now for my payment…
VO_GILA_BOSS_64h_Male_Goblin_HeroPowerHandEmpty_01	Zzzz... Zzzz...
VO_GILA_BOSS_64h_Male_Goblin_HeroPowerHandSmall_01	What was I doing again?
VO_GILA_BOSS_64h_Male_Goblin_HeroPowerHandSmall_02	You're… getting tired.
VO_GILA_BOSS_64h_Male_Goblin_HeroPowerHandMedium_01	Look into my eyes.
VO_GILA_BOSS_64h_Male_Goblin_HeroPowerHandMedium_02	Follow my watch… Wait… What was next in the book?
VO_GILA_BOSS_64h_Male_Goblin_HeroPowerHandMedium_03	Back and forth. Watch it sway!
VO_GILA_BOSS_64h_Male_Goblin_HeroPowerHandBig_01	You're getting sleepy.
VO_GILA_BOSS_64h_Male_Goblin_HeroPowerHandBig_03	Your eyelids are so heavy, you can't keep them up!
VO_GILA_BOSS_64h_Male_Goblin_EventMCTech_01	Whoa hey! That's my schtick!
VO_GILA_BOSS_64h_Male_Goblin_EventMindControl_01	Trying to one-up me eh?
VO_GILA_BOSS_64h_Male_Goblin_EvenPlayCursedCurio_01	That's gorgeous! Where can I get one?

VO_GILA_BOSS_63h_Female_Harpy_Intro_01	You go no farther. Hagatha commands it!
VO_GILA_BOSS_63h_Female_Harpy_EmoteResponse_01	I feel further conversation at this time clouds our relationship dynamic. 
VO_GILA_BOSS_63h_Female_Harpy_Death_01	My… Eggs…
VO_GILA_BOSS_63h_Female_Harpy_DefeatPlayer_01	Sisters! Bring the remains to my nest.
VO_GILA_BOSS_63h_Female_Harpy_HeroPower_01	Mine!
VO_GILA_BOSS_63h_Female_Harpy_HeroPower_02	Your magic only darkens this wood.
VO_GILA_BOSS_63h_Female_Harpy_HeroPower_03	I only grow stronger, fool. 

VO_GILA_BOSS_34h_Male_Demon_Intro_01	Soon you will be but a shallow husk.
VO_GILA_BOSS_34h_Male_Demon_EmoteResponse_01	Hopefully your soul isn't as… talkative.
VO_GILA_BOSS_34h_Male_Demon_DefeatPlayer_01	Your soul is… powerful. I will feast for weeks!
VO_GILA_BOSS_34h_Male_Demon_HeroPower_01	Ambrosia.
VO_GILA_BOSS_34h_Male_Demon_HeroPower_02	Delectable.
VO_GILA_BOSS_34h_Male_Demon_HeroPower_03	You're looking a little pale.
VO_GILA_BOSS_34h_Male_Demon_HeroPower_04	Let me take that weight off your shoulders.
VO_GILA_BOSS_34h_Male_Demon_HeroPower_05	A soul is nothing more than a burden.

VO_GILA_BOSS_26h_Male_Tauren_Intro_02	Have you come for my Gnomes?
VO_GILA_BOSS_26h_Male_Tauren_IntroToki_02	Oh, another one for my collection…
VO_GILA_BOSS_26h_Male_Tauren_EmoteResponse_01	I won't share!
VO_GILA_BOSS_26h_Male_Tauren_EmoteResponseToki_01	Hmm... Another chatty one…
VO_GILA_BOSS_26h_Male_Tauren_Death_01	My… Gnomes…
VO_GILA_BOSS_26h_Male_Tauren_DeathToki_01	The... irony!
VO_GILA_BOSS_26h_Male_Tauren_DefeatPlayer_01	I don't think you'll fit in my bag.
VO_GILA_BOSS_26h_Male_Tauren_DefeatPlayerToki_01	Nothing beats adding a rare Gnome to your collection.
VO_GILA_BOSS_26h_Male_Tauren_EventSackOfGnomes_01	I forgot what I put in here.
VO_GILA_BOSS_26h_Male_Tauren_EventSackOfGnomes_03	I've got too many to count!
VO_GILA_BOSS_26h_Male_Tauren_EventSackOfGnomes_04	What do we have in here.
VO_GILA_BOSS_26h_Male_Tauren_EventSackOfGnomes_05	These ones are left over.
VO_GILA_BOSS_26h_Male_Tauren_EventPlaysGnome_01	I've got one of those! …Somewhere.
VO_GILA_BOSS_26h_Male_Tauren_EventPlaysGnome_02	That one's pretty rare!
VO_GILA_BOSS_26h_Male_Tauren_EventPlaysGnome_05	You've got good taste. 
VO_GILA_BOSS_26h_Male_Tauren_EventPlaysGnome_06	I'll be adding that one to my collection.
VO_GILA_BOSS_26h_Male_Tauren_EventPlaysLeper_01	This one is kind of icky.
VO_GILA_BOSS_26h_Male_Tauren_EventPlaysClockwork_02	Older model, hard to come by these days.
VO_GILA_BOSS_26h_Male_Tauren_EventPlaysMillhouse_02	This one never shuts up!
VO_GILA_BOSS_26h_Male_Tauren_EventPlaysThermaplugg_02	Maximum Gnome value!
VO_GILA_BOSS_26h_Male_Tauren_EventSilence_03	Quiet now…
VO_GILA_BOSS_26h_Male_Tauren_EventBurgle_01	Got any Gnomes in there?
VO_GILA_BOSS_26h_Male_Tauren_EventBurgle_03	Is that a Gnome in your pocket?
VO_GILA_BOSS_26h_Male_Tauren_EventPlayGattlingGunner_01	Where'd you find that one?
VO_GILA_BOSS_26h_Male_Tauren_EventPlayClockworkAssistant_01	That's a low-quality knock-off. 

VO_GILA_BOSS_47h_Male_Monster_IntroALT_01	Who walks on pox'd rocks where stalks the Shudderwock?
VO_GILA_BOSS_47h_Male_Monster_EmoteResponse_01	It speaks! It bleats! So weak it seeks relief from beasts that feast.
VO_GILA_BOSS_47h_Male_Monster_Death_01	My run... is done!
VO_GILA_BOSS_47h_Male_Monster_DefeatPlayer_01	With each hero devoured, these woods are empowered.
VO_GILA_BOSS_47h_Male_Monster_HeroPower_01	Trouble, doubbled!
VO_GILA_BOSS_47h_Male_Monster_HeroPower_02	Pay the price, not once, but twice.
VO_GILA_BOSS_47h_Male_Monster_HeroPower_03	We meet, we greet. A treat? Repeat.

VO_GILA_BOSS_27h_Male_Construct_Intro_01	Nice to bleat you.
VO_GILA_BOSS_27h_Male_Construct_EmoteResponse_01	Excuse me I do that sometimes.
VO_GILA_BOSS_27h_Male_Construct_Death_02	We… finally escaped!
VO_GILA_BOSS_27h_Male_Construct_DefeatPlayer_01	You were… not my target.
VO_GILA_BOSS_27h_Male_Construct_HeroPowerMurloc_01	…more fish…
VO_GILA_BOSS_27h_Male_Construct_HeroPowerBeast_02	…a beast within me…
VO_GILA_BOSS_27h_Male_Construct_HeroPowerPirate_01	…yar?
VO_GILA_BOSS_27h_Male_Construct_HeroPowerDragon_01	…such a magnificent creature…
VO_GILA_BOSS_27h_Male_Construct_HeroPowerMech_02	…a clockwork heart!
VO_GILA_BOSS_27h_Male_Construct_HeroPowerDemon_01	…such darkness…
VO_GILA_BOSS_27h_Male_Construct_HeroPowerGeneric_01	…another…
VO_GILA_BOSS_27h_Male_Construct_EventPlayDrBoom_02	Dr. Boom?! Don't take me back to the lab!
VO_GILA_BOSS_27h_Male_Construct_EventPlayUnstablePortal_01	The lab… In Netherstorm…
VO_GILA_BOSS_27h_Male_Construct_EventPlaySparePart_01	There were many such parts… in the lab…

VO_GILA_BOSS_55h_Female_NightElf_Intro_01	Hagatha's curse devours. I must save my children!
VO_GILA_BOSS_55h_Female_NightElf_EmoteResponse_01	Shush! Not in front of the wisps.
VO_GILA_BOSS_55h_Female_NightElf_Death_01	Who will save them?
VO_GILA_BOSS_55h_Female_NightElf_DefeatPlayer_01	Hush now. I will usher your spirit to safety…
VO_GILA_BOSS_55h_Female_NightElf_HeroPower_01	Come, children.
VO_GILA_BOSS_55h_Female_NightElf_HeroPower_02	Ah, there you are.
VO_GILA_BOSS_55h_Female_NightElf_HeroPower_03	Come out, come out…
VO_GILA_BOSS_55h_Female_NightElf_EventKillsWisp_02	No!
VO_GILA_BOSS_55h_Female_NightElf_EventKillsWisp_03	Stop!
VO_GILA_BOSS_55h_Female_NightElf_EventKillsWisp_04	My children!
VO_GILA_BOSS_55h_Female_NightElf_EventAssimilation_01	What's yours, will become ours.
VO_GILA_BOSS_55h_Female_NightElf_EventAssimilation_02	Their bodies - get them!
VO_GILA_BOSS_55h_Female_NightElf_EventAssimilation_03	Here is our chance!
VO_GILA_BOSS_55h_Female_NightElf_EventPlayCompass_01	Perhaps that will help us find our way out.
VO_GILA_BOSS_55h_Female_NightElf_EventPlayCartographer_01	A map maker! She must know the way out.

VO_GILA_BOSS_56h_Male_Elemental_IntroALT_02	We're not so different, you and I.
VO_GILA_BOSS_56h_Male_Elemental_EmoteResponse_01	I couldn't have said it better myself.
VO_GILA_BOSS_56h_Male_Elemental_DefeatPlayer_01	Why must your face look so sad? Ah, well. 
VO_GILA_BOSS_56h_Male_Elemental_HeroPower_01	A new mask, a new face.
VO_GILA_BOSS_56h_Male_Elemental_HeroPower_02	A new face, a new person.
VO_GILA_BOSS_56h_Male_Elemental_HeroPower_03	A new person, a new life.
VO_GILA_BOSS_56h_Male_Elemental_HeroPower_05	Always changing, always shifting.
VO_GILA_BOSS_56h_Male_Elemental_HeroPower_07	We are one, we are all.
VO_GILA_BOSS_56h_Male_Elemental_HeroPower_09	Can you even remember who you were?
VO_GILA_BOSS_56h_Male_Elemental_HeroPower_10	A mask is all you need.
VO_GILA_BOSS_56h_Male_Elemental_EventTransformFace_02	Ah, the perfect mask.

VO_GILA_BOSS_37h_Male_Murloc_Intro_01	…
VO_GILA_BOSS_37h_Male_Murloc_EmoteResponse_01	…!
VO_GILA_BOSS_37h_Male_Murloc_DefeatPlayer_01	...
VO_GILA_BOSS_37h_Male_Murloc_HeroPower_01	…
VO_GILA_BOSS_37h_Male_Murloc_HeroPower_02	…
VO_GILA_BOSS_37h_Male_Murloc_HeroPower_03	…!
VO_GILA_BOSS_37h_Male_Murloc_HeroPower_04	…
VO_GILA_BOSS_37h_Male_Murloc_EventPlayPlague_01	…!
VO_GILA_BOSS_37h_Male_Murloc_EventPlayPlague_02	…!
VO_GILA_BOSS_37h_Male_Murloc_EventPlayPlague_07	…!
VO_GILA_BOSS_37h_Male_Murloc_EventPlayMurlocHolmes_02	…? …!

VO_GILA_BOSS_41h_Female_HumanGhost_Intro_01	I'll be with you again soon, my love.
VO_GILA_BOSS_41h_Female_HumanGhost_EmoteResponse_01	Leave us be.
VO_GILA_BOSS_41h_Female_HumanGhost_Death_01	My darling…
VO_GILA_BOSS_41h_Female_HumanGhost_DefeatPlayer_01	Nothing can tear us apart.
VO_GILA_BOSS_41h_Female_HumanGhost_EventShuffle_01	You understand us... don't you?
VO_GILA_BOSS_41h_Female_HumanGhost_EventShuffle_02	Together… forever.
VO_GILA_BOSS_41h_Female_HumanGhost_EventShuffle_03	You're just like us.
VO_GILA_BOSS_41h_Female_HumanGhost_HeroPower_01	I'm never letting go.
VO_GILA_BOSS_41h_Female_HumanGhost_HeroPower_02	Come back to me!
VO_GILA_BOSS_41h_Female_HumanGhost_HeroPower_03	Don't go…
VO_GILA_BOSS_41h_Female_HumanGhost_HeroPower_04	I will keep you close.
VO_GILA_BOSS_41h_Female_HumanGhost_EventFatigue_01	My love? Where did you go?
VO_GILA_BOSS_41h_Female_HumanGhost_EventFatigue_02	I can't feel his presence anymore…
VO_GILA_BOSS_41h_Female_HumanGhost_EventFatigueDeath_01	Are we… finally free? Thank you!
VO_GILA_BOSS_41h_Female_HumanGhost_EventPlayRin_01	Will she be the one to free us?

VO_GILA_BOSS_48h_Female_Gnome_Intro_01	Ah, we meet again! For the first time!
VO_GILA_BOSS_48h_Female_Gnome_Intro_02	Me again? This is the second time we've fought. 
VO_GILA_BOSS_48h_Female_Gnome_Intro_03	This is the third time we've fought. Give up!
VO_GILA_BOSS_48h_Female_Gnome_Intro_04	You keep… coming back! Stop it!
VO_GILA_BOSS_48h_Female_Gnome_Intro_05	How many times must we do this dance?
VO_GILA_BOSS_48h_Female_Gnome_EmoteResponse_01	I knew I was going to say that. 
VO_GILA_BOSS_48h_Female_Gnome_Death_01	This'll hurt you more than it hurts me!
VO_GILA_BOSS_48h_Female_Gnome_DefeatPlayer_01	Well, that takes care of ME. Wait - is this a paradox?
VO_GILA_BOSS_48h_Female_Gnome_HeroPower_01	Time to speed things up!
VO_GILA_BOSS_48h_Female_Gnome_HeroPower_02	Tick tock tick tock!
VO_GILA_BOSS_48h_Female_Gnome_HeroPower_03	Let's get this over with.
VO_GILA_BOSS_48h_Female_Gnome_PlayerHeroPower_01	Why did I think that was a good idea?
VO_GILA_BOSS_48h_Female_Gnome_PlayerHeroPower_02	I used to think I was so clever.
VO_GILA_BOSS_48h_Female_Gnome_PlayerHeroPower_03	Not again!
VO_GILA_BOSS_48h_Female_Gnome_PlayerHeroPower_04	I'm REALLY getting on my nerves.
VO_GILA_BOSS_48h_Female_Gnome_EventAlt_01	No! We're doing this again.
VO_GILA_BOSS_48h_Female_Gnome_EventAlt_02	I think it went more like… this!
VO_GILA_BOSS_48h_Female_Gnome_EventAlt_03	Stop! Rewind that.
VO_GILA_BOSS_48h_Female_Gnome_EventPlayerAltTime_01	Well, that's a first.
VO_GILA_BOSS_48h_Female_Gnome_EventPlayerAltTime_02	Wow, we really HAVE screwed up the timeline.
VO_GILA_BOSS_48h_Female_Gnome_EventTimeWarp_01	You'll learn this one in a couple years.
VO_GILA_BOSS_48h_Female_Gnome_EventTimeWarp_02	It was tough to figure this out.
VO_GILA_BOSS_48h_Female_Gnome_EventPlayerTimeWarpToki_01	Wait you're not supposed to know that yet!
VO_GILA_BOSS_48h_Female_Gnome_EventPlayerTimeWarpToki_02	I remember this part from the last time I did it!
VO_GILA_BOSS_48h_Female_Gnome_EventPlayerTimeWarp_01	This is just getting confusing.
VO_GILA_BOSS_48h_Female_Gnome_EventPlayerTimeWarp_02	Note to self: Avoid this fight.
VO_GILA_BOSS_48h_Female_Gnome_EventTurn2_01	I've got to stop me! Before I'm too late!
VO_GILA_BOSS_48h_Female_Gnome_EventTurn4_01	You can't possibly win, I know my every move!
VO_GILA_BOSS_48h_Female_Gnome_EventTurn6_01	We both regret what you do next. Unless I stop you! 
VO_GILA_900h_Female_Gnome_EVENT_NEMESIS_INTRO_B_01	Has this… happened before?
VO_GILA_900h_Female_Gnome_EVENT_NEMESIS_TURN2_02	Just what do I think I'm doing!?
VO_GILA_900h_Female_Gnome_EVENT_NEMESIS_TURN6_01	You're from the future? Which of us wins?

VO_GILA_BOSS_60h_Male_HumanGhost_IntroTess_01	Aye! It be the daughter o' the King that done us in. 
VO_GILA_BOSS_60h_Male_HumanGhost_EmoteResponseTess_01	You best start believin' in ghost stories, missy.
VO_GILA_BOSS_60h_Male_HumanGhost_Death_02	Washed… away…
VO_GILA_BOSS_60h_Male_HumanGhost_DefeatPlayer_01	Welcome aboard. Forever!
VO_GILA_BOSS_60h_Male_HumanGhost_HeroPower_01	My blade sings to me, and I sing back!
VO_GILA_BOSS_60h_Male_HumanGhost_HeroPower_07	Drown out the waves!
VO_GILA_BOSS_60h_Male_HumanGhost_EventPlayPatches_02	Patches! You've lost a few eyes, me old friend!
VO_GILA_BOSS_60h_Male_HumanGhost_EventPlayKragg_02	Abandoned the sea for the sky? What a fool.
VO_GILA_BOSS_60h_Male_HumanGhost_EventPlayKingsblade_01	I searched the world for this beauty.
VO_GILA_BOSS_60h_Male_HumanGhost_EventPlayKingsblade_02	She'll always come back to me.
VO_GILA_BOSS_60h_Male_HumanGhost_EventPlayerKingsblade_01	Wait… there's more than one?
VO_GILA_BOSS_60h_Male_HumanGhost_EventBigWeapon_01	Nice and sharp.
VO_GILA_BOSS_60h_Male_HumanGhost_EventBigWeapon_02	What a beauty she is.
VO_GILA_BOSS_60h_Male_HumanGhost_EventBigWeapon_03	Ever seen a blade as nice as this?
VO_GILA_BOSS_60h_Male_HumanGhost_EventPlayTuskarrRaider_01	They'll let anyone be a pirate these days.
VO_GILA_BOSS_60h_Male_HumanGhost_EventTurn2_01	What better\nvengeance than\nto claim you\nfor my crew?
VO_GILA_500h3_Female_Human_EVENT_NEMESIS_INTRO_01	Shivers. I thought you were dead.
VO_GILA_500h3_Female_Human_EVENT_NEMESIS_TURN2_01	I'll finish what my father started.

VO_GILA_BOSS_49h_Female_Undead_Intro_02	Have you tracked us? Or have we lured you here?
VO_GILA_BOSS_49h_Female_Undead_EmoteResponse_01	Join our cult. We have pot-luck Fridays. 
VO_GILA_BOSS_49h_Female_Undead_Death_01	A rotten… heart…
VO_GILA_BOSS_49h_Female_Undead_DefeatPlayer_01	You could've joined us. 
VO_GILA_BOSS_49h_Female_Undead_EventPlayFaithful_01	Come my children. 
